Symbol	Name	LastSale	MarketCap	IPOyear	Sector	Industry	Exchange	Currency
SPIL	Siliconware Precision Industries Company, Ltd.	7.85	$4.89B	NA	Technology	Semiconductors	NASDAQ	USD
SPKE	Spark Energy, Inc.	27.25	$455.66M	2014	Public Utilities	Power Generation	NASDAQ	USD
SPLK	Splunk Inc.	62.8	$8.52B	2012	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
SPLS	Staples, Inc.	9.28	$6.04B	1989	Consumer Services	Other Specialty Stores	NASDAQ	USD
SPNC	The Spectranetics Corporation	28.05	$1.21B	1992	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
SPNE	SeaSpine Holdings Corporation	7.04	$78.89M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
SPNS	Sapiens International Corporation N.V.	15.01	$733.41M	1992	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
SPOK	Spok Holdings, Inc.	18.9	$388.18M	NA	Public Utilities	Telecommunications Equipment	NASDAQ	USD
SPPI	Spectrum Pharmaceuticals, Inc.	5.8	$467.24M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
SPRT	support.com, Inc.	2.17	$40.16M	2000	Technology	EDP Services	NASDAQ	USD
SPSC	SPS Commerce, Inc.	57.42	$980.8M	2010	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
SPTN	SpartanNash Company	37.51	$1.41B	NA	Consumer Non-Durables	Food Distributors	NASDAQ	USD
SPU	SkyPeople Fruit Juice, Inc.	5.8	$23.55M	NA	Consumer Non-Durables	Packaged Foods	NASDAQ	USD
SPWH	Sportsman&#39;s Warehouse Holdings, Inc.	5.09	$215.03M	2014	Consumer Services	Other Specialty Stores	NASDAQ	USD
SPWR	SunPower Corporation	8.89	$1.23B	2005	Technology	Semiconductors	NASDAQ	USD
SQBG	Sequential Brands Group, Inc.	4.11	$256.77M	NA	Consumer Non-Durables	Apparel	NASDAQ	USD
SQQQ	ProShares UltraPro Short QQQ	39.2	$550.18M	NA	NA	NA	NASDAQ	USD
SRAX	Social Reality, Inc.	2.6	$20.3M	NA	Technology	Advertising	NASDAQ	USD
SRCE	1st Source Corporation	47.06	$1.22B	NA	Finance	Major Banks	NASDAQ	USD
SRCL	Stericycle, Inc.	82.93	$7.06B	1996	Basic Industries	Environmental Services	NASDAQ	USD
SRCLP	Stericycle, Inc.	72.6	NA	NA	Basic Industries	Environmental Services	NASDAQ	USD
SRDX	Surmodics, Inc.	25.05	$332.33M	1998	Health Care	Medical/Dental Instruments	NASDAQ	USD
SRET	Global X SuperDividend REIT ETF	14.83	$2.97M	NA	NA	NA	NASDAQ	USD
SREV	ServiceSource International, Inc.	4.01	$348.61M	2011	Miscellaneous	Business Services	NASDAQ	USD
SRNE	Sorrento Therapeutics, Inc.	5.1	$259.5M	NA	Health Care	Biotechnology: Commercial Physical & Biological Resarch	NASDAQ	USD
SRPT	Sarepta Therapeutics, Inc.	32.02	$1.75B	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
SRRA	Sierra Oncology, Inc.	1.46	$44.34M	2015	Health Care	Major Pharmaceuticals	NASDAQ	USD
SRSC	Sears Canada Inc. 	1.3965	$142.27M	NA	Consumer Services	Department/Specialty Retail Stores	NASDAQ	USD
SRTS	Sensus Healthcare, Inc.	4.5737	$61.96M	2016	Health Care	Medical/Dental Instruments	NASDAQ	USD
SRTSW	Sensus Healthcare, Inc.	0.62	NA	2016	Health Care	Medical/Dental Instruments	NASDAQ	USD
SSB	South State Corporation	90.15	$2.63B	NA	Finance	Major Banks	NASDAQ	USD
SSBI	Summit State Bank	17.65	$85M	2006	NA	NA	NASDAQ	USD
SSFN	Stewardship Financial Corp	9.05	$55.37M	NA	Finance	Major Banks	NASDAQ	USD
SSH	Sunshine Heart Inc	4.58	$118525.82	NA	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
SSKN	Strata Skin Sciences, Inc.	0.578	$6.29M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
SSNC	SS&C Technologies Holdings, Inc.	35.53	$7.21B	2010	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
SSRI	Silver Standard Resources Inc.	11.53	$1.38B	NA	Basic Industries	Precious Metals	NASDAQ	USD
SSYS	Stratasys, Ltd.	20.43	$1.07B	1994	Technology	Computer peripheral equipment	NASDAQ	USD
STAA	STAAR Surgical Company	10.15	$412.18M	NA	Health Care	Ophthalmic Goods	NASDAQ	USD
STAF	Staffing 360 Solutions, Inc.	0.68	$7.75M	1996	Technology	Professional Services	NASDAQ	USD
STB	Student Transportation Inc	5.52	$508.21M	NA	Transportation	Other Transportation	NASDAQ	USD
STBA	S&T Bancorp, Inc.	36.85	$1.29B	NA	Finance	Major Banks	NASDAQ	USD
STBZ	State Bank Financial Corporation.	27.6	$1.02B	NA	Finance	Major Banks	NASDAQ	USD
STDY	SteadyMed Ltd.	3.3	$66.46M	2015	Health Care	Major Pharmaceuticals	NASDAQ	USD
STFC	State Auto Financial Corporation	26.73	$1.12B	1991	Finance	Property-Casualty Insurers	NASDAQ	USD
STKL	SunOpta, Inc.	7.3	$626.04M	NA	Consumer Services	Farming/Seeds/Milling	NASDAQ	USD
STKS	The ONE Group Hospitality, Inc.	1.88	$47.1M	NA	Consumer Services	Restaurants	NASDAQ	USD
STLD	Steel Dynamics, Inc.	35.59	$8.68B	1996	Basic Industries	Steel/Iron Ore	NASDAQ	USD
STLR	Stellar Acquisition III Inc.	10	$90.1M	2016	Finance	Business Services	NASDAQ	USD
STLRU	Stellar Acquisition III Inc.	10.25	NA	2016	Finance	Business Services	NASDAQ	USD
STLRW	Stellar Acquisition III Inc.	0.3419	NA	2016	Finance	Business Services	NASDAQ	USD
STLY	Stanley Furniture Company, Inc.	0.85	$12.52M	NA	Consumer Durables	Home Furnishings	NASDAQ	USD
STML	Stemline Therapeutics, Inc.	6.85	$162.06M	2013	Health Care	Major Pharmaceuticals	NASDAQ	USD
STMP	Stamps.com Inc.	131.6	$2.24B	1999	Miscellaneous	Business Services	NASDAQ	USD
STPP	iPath US Treasury Steepener ETN	34.75	$3.31M	NA	Finance	Commercial Banks	NASDAQ	USD
STRA	Strayer Education, Inc.	75.95	$842.55M	1996	Consumer Services	Other Consumer Services	NASDAQ	USD
STRL	Sterling Construction Company Inc	9.32	$233.03M	NA	Basic Industries	Military/Government/Technical	NASDAQ	USD
STRM	Streamline Health Solutions, Inc.	1.3	$25.59M	NA	Technology	EDP Services	NASDAQ	USD
STRS	Stratus Properties, Inc.	30.55	$247.4M	NA	Consumer Services	Homebuilding	NASDAQ	USD
STRT	Strattec Security Corporation	30.05	$110.25M	NA	Capital Goods	Auto Parts:O.E.M.	NASDAQ	USD
STX	Seagate Technology PLC	47.75	$14.09B	2002	Technology	Electronic Components	NASDAQ	USD
SUMR	Summer Infant, Inc.	1.82	$33.67M	NA	Consumer Durables	Miscellaneous manufacturing industries	NASDAQ	USD
SUNS	Solar Senior Capital Ltd.	17.55	$281.24M	NA	NA	NA	NASDAQ	USD
SUNW	Sunworks, Inc.	2.04	$42.54M	NA	Public Utilities	Telecommunications Equipment	NASDAQ	USD
SUPN	Supernus Pharmaceuticals, Inc.	25.3	$1.27B	2012	Health Care	Major Pharmaceuticals	NASDAQ	USD
SVA	Sinovac Biotech, Ltd.	5.68	$323.23M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
SVBI	Severn Bancorp Inc	7.15	$86.55M	NA	Finance	Major Banks	NASDAQ	USD
SVVC	Firsthand Technology Value Fund, Inc.	8.3	$61.67M	NA	NA	NA	NASDAQ	USD
SWIN	ALPS/Dorsey Wright Sector Momentum ETF	26.2	$2.62M	NA	NA	NA	NASDAQ	USD
SWIR	Sierra Wireless, Inc.	27.15	$865M	NA	Technology	Radio And Television Broadcasting And Communications Equipment	NASDAQ	USD
SWKS	Skyworks Solutions, Inc.	94.7	$17.51B	NA	Technology	Semiconductors	NASDAQ	USD
SYBT	Stock Yards Bancorp, Inc.	45.15	$1.02B	NA	Finance	Major Banks	NASDAQ	USD
SYKE	Sykes Enterprises, Incorporated	28.45	$1.22B	1996	Technology	EDP Services	NASDAQ	USD
SYMC	Symantec Corporation	28.84	$17.85B	1989	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
SYMX	Synthesis Energy Systems, Inc.	0.8794	$76.56M	NA	Basic Industries	Major Chemicals	NASDAQ	USD
SYNA	Synaptics Incorporated	55.55	$1.96B	2002	Technology	EDP Services	NASDAQ	USD
SYNC	Synacor, Inc.	3.1	$94.72M	2012	Technology	Computer Software: Programming, Data Processing	NASDAQ	USD
SYNL	Synalloy Corporation	10.95	$94.88M	NA	Basic Industries	Steel/Iron Ore	NASDAQ	USD
SYNT	Syntel, Inc.	17.98	$1.51B	1997	Technology	EDP Services	NASDAQ	USD
SYPR	Sypris Solutions, Inc.	0.8628	$18.33M	NA	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
SYRS	Syros Pharmaceuticals, Inc.	10.98	$256.72M	2016	Health Care	Major Pharmaceuticals	NASDAQ	USD
SYRX	Sysorex Global	0.225	$6.13M	2014	Technology	EDP Services	NASDAQ	USD
SYUT	Synutra International, Inc.	5.7	$323.14M	NA	Consumer Non-Durables	Packaged Foods	NASDAQ	USD
TA	TravelCenters of America LLC	7.3	$283.62M	NA	Consumer Durables	Automotive Aftermarket	NASDAQ	USD
TACO	Del Taco Restaurants, Inc.	12.87	$503.9M	2014	Consumer Services	Restaurants	NASDAQ	USD
TACOW	Del Taco Restaurants, Inc.	3.85	NA	2014	Consumer Services	Restaurants	NASDAQ	USD
TACT	TransAct Technologies Incorporated	7.35	$54.27M	1996	Technology	Computer peripheral equipment	NASDAQ	USD
TAIT	Taitron Components Incorporated	1.1792	$6.52M	1995	Consumer Non-Durables	Electronic Components	NASDAQ	USD
TALL	Royal Bank Of Canada	23.71	NA	NA	Finance	Commercial Banks	NASDAQ	USD
TANH	Tantech Holdings Ltd.	1.75	$40.76M	2015	Basic Industries	Major Chemicals	NASDAQ	USD
TANNI	TravelCenters of America LLC	25.6871	NA	NA	Consumer Durables	Automotive Aftermarket	NASDAQ	USD
TANNL	TravelCenters of America LLC	25.51	NA	NA	Consumer Durables	Automotive Aftermarket	NASDAQ	USD
TANNZ	TravelCenters of America LLC	25.88	NA	NA	Consumer Durables	Automotive Aftermarket	NASDAQ	USD
TAPR	Barclays Inverse US Treasury Composite ETN	25.2473	$17.18M	NA	Finance	Commercial Banks	NASDAQ	USD
TASR	TASER International, Inc.	25.625	$1.34B	NA	Capital Goods	Ordnance And Accessories	NASDAQ	USD
TAST	Carrols Restaurant Group, Inc.	16.2	$580.54M	2006	Consumer Services	Restaurants	NASDAQ	USD
TATT	TAT Technologies Ltd.	7.75	$68.42M	NA	Capital Goods	Aerospace	NASDAQ	USD
TAX	Liberty Tax, Inc.	15.1	$191.93M	NA	Miscellaneous	Multi-Sector Companies	NASDAQ	USD
TAYD	Taylor Devices, Inc.	14.53	$49.86M	NA	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
TBBK	The Bancorp, Inc.	5.18	$286.55M	NA	Finance	Major Banks	NASDAQ	USD
TBK	Triumph Bancorp, Inc.	27.35	$494.58M	2014	Finance	Major Banks	NASDAQ	USD
TBNK	Territorial Bancorp Inc.	33.27	$325.35M	2009	Finance	Savings Institutions	NASDAQ	USD
TBPH	Theravance Biopharma, Inc.	30.33	$1.58B	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
TCBI	Texas Capital Bancshares, Inc.	89.05	$4.41B	2003	Finance	Major Banks	NASDAQ	USD
TCBIL	Texas Capital Bancshares, Inc.	25.7987	NA	NA	Finance	Major Banks	NASDAQ	USD
TCBIP	Texas Capital Bancshares, Inc.	25.87	$155.22M	NA	Finance	Major Banks	NASDAQ	USD
TCBIW	Texas Capital Bancshares, Inc.	64.0304	NA	NA	Finance	Major Banks	NASDAQ	USD
TCBK	TriCo Bancshares	37.18	$850.22M	NA	Finance	Major Banks	NASDAQ	USD
TCCO	Technical Communications Corporation	2.55	$4.69M	NA	Technology	Radio And Television Broadcasting And Communications Equipment	NASDAQ	USD
TCFC	The Community Financial Corporation	32.25	$149.44M	NA	Finance	Major Banks	NASDAQ	USD
TCMD	Tactile Systems Technology, Inc.	17.19	$289.03M	2016	Health Care	Medical/Dental Instruments	NASDAQ	USD
TCON	TRACON Pharmaceuticals, Inc.	3.9	$62.73M	2015	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
TCPC	TCP Capital Corp.	17.19	$911.79M	2012	NA	NA	NASDAQ	USD
TCRD	THL Credit, Inc.	10.53	$349.27M	2010	NA	NA	NASDAQ	USD
TCX	Tucows Inc.	45.8	$479.14M	NA	Technology	EDP Services	NASDAQ	USD
TDIV	First Trust NASDAQ Technology Dividend Index Fund	31.83	$698.83M	NA	NA	NA	NASDAQ	USD
TEAM	Atlassian Corporation Plc	29.27	$6.51B	2015	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
TEAR	TearLab Corporation	0.5253	$28.16M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
TECD	Tech Data Corporation	87.95	$3.1B	1986	Technology	Retail: Computer Software & Peripheral Equipment	NASDAQ	USD
TECH	Bio-Techne Corp	106.59	$3.98B	NA	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
TEDU	Tarena International, Inc.	14.83	$829.65M	2014	Consumer Services	Other Consumer Services	NASDAQ	USD
TELL	Tellurian Inc.	18.43	$3.67B	NA	Energy	Oil & Gas Production	NASDAQ	USD
TENX	Tenax Therapeutics, Inc.	0.7385	$20.77M	NA	Health Care	Biotechnology: Commercial Physical & Biological Resarch	NASDAQ	USD
TERP	TerraForm Power, Inc.	11.64	$1.62B	2014	Public Utilities	Electric Utilities: Central	NASDAQ	USD
TESO	Tesco Corporation	8.5	$394.43M	NA	Energy	Metal Fabrications	NASDAQ	USD
TESS	TESSCO Technologies Incorporated	14.05	$117.03M	1994	Consumer Non-Durables	Electronic Components	NASDAQ	USD
TFSL	TFS Financial Corporation	17.17	$4.87B	NA	Finance	Savings Institutions	NASDAQ	USD
TGA	Transglobe Energy Corp	1.65	$119.14M	NA	Energy	Oil & Gas Production	NASDAQ	USD
TGEN	Tecogen Inc.	3.89	$77.72M	2014	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
TGLS	Tecnoglass Inc.	11.47	$350.82M	2012	Consumer Durables	Electronic Components	NASDAQ	USD
TGTX	TG Therapeutics, Inc.	5.9	$322.91M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
THFF	First Financial Corporation Indiana	46.5	$566.64M	NA	Finance	Major Banks	NASDAQ	USD
THLD	Threshold Pharmaceuticals, Inc.	0.6042	$43.24M	2005	Health Care	Major Pharmaceuticals	NASDAQ	USD
THRM	Gentherm Inc	36.55	$1.34B	NA	Capital Goods	Auto Parts:O.E.M.	NASDAQ	USD
THST	Truett-Hurst, Inc.	2.07	$9.01M	2013	Consumer Non-Durables	Beverages (Production/Distribution)	NASDAQ	USD
TICC	TICC Capital Corp.	8.11	$417.5M	2003	NA	NA	NASDAQ	USD
TIG	TiGenix	14.3993	$2.31B	2016	Health Care	Major Pharmaceuticals	NASDAQ	USD
TIL	Till Capital Ltd.	4.05	$13.57M	NA	Finance	Property-Casualty Insurers	NASDAQ	USD
TILE	Interface, Inc.	18.75	$1.21B	NA	Consumer Durables	Home Furnishings	NASDAQ	USD
TINY	Harris & Harris Group, Inc.	1.26	$38.94M	NA	Finance	Finance/Investors Services	NASDAQ	USD
TIPT	Tiptree Inc.	6.75	$290.47M	NA	Finance	Specialty Insurers	NASDAQ	USD
TISA	Top Image Systems, Ltd.	1.39	$24.91M	1996	Technology	Computer peripheral equipment	NASDAQ	USD
TITN	Titan Machinery Inc.	14.23	$310.49M	2007	Consumer Services	Other Specialty Stores	NASDAQ	USD
TIVO	TiVo Corporation	19.45	$2.35B	NA	Miscellaneous	Multi-Sector Companies	NASDAQ	USD
TKAI	Tokai Pharmaceuticals, Inc.	0.855	$19.36M	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
TLF	Tandy Leather Factory, Inc.	8	$74.13M	NA	Consumer Non-Durables	Apparel	NASDAQ	USD
TLGT	Teligent, Inc.	7.41	$393.66M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
TLND	Talend S.A.	27.2	$775.37M	2016	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
TLT	iShares 20+ Year Treasury Bond ETF	122.01	$5.54B	NA	NA	NA	NASDAQ	USD
TMUS	T-Mobile US, Inc.	62.21	$51.42B	NA	Public Utilities	Telecommunications Equipment	NASDAQ	USD
TMUSP	T-Mobile US, Inc.	101.82	NA	NA	Public Utilities	Telecommunications Equipment	NASDAQ	USD
TNAV	Telenav, Inc.	8.3	$359.42M	2010	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
TNDM	Tandem Diabetes Care, Inc.	2.45	$75.07M	2013	Health Care	Medical/Dental Instruments	NASDAQ	USD
TNGO	Tangoe, Inc.	6.01	$236.98M	2011	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
TNXP	Tonix Pharmaceuticals Holding Corp.	0.51	$19.99M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
TOPS	TOP Ships Inc.	2.39	$13.66M	NA	Transportation	Marine Transportation	NASDAQ	USD
TORM	TOR Minerals International Inc	7	$24.79M	1988	Basic Industries	Major Chemicals	NASDAQ	USD
TOUR	Tuniu Corporation	8.67	$829.35M	2014	Consumer Services	Transportation Services	NASDAQ	USD
TOWN	Towne Bank	32.85	$2.05B	NA	NA	NA	NASDAQ	USD
TPIC	TPI Composites, Inc.	18.95	$639.31M	2016	Energy	Industrial Machinery/Components	NASDAQ	USD
TPIV	TapImmune Inc.	4.3	$36.03M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
TQQQ	ProShares UltraPro QQQ	83.91	$1.26B	NA	NA	NA	NASDAQ	USD
TRCB	Two River Bancorp	17.17	$143.53M	NA	Finance	Major Banks	NASDAQ	USD
TRCH	Torchlight Energy Resources, Inc.	1.5	$82.54M	NA	Energy	Oil & Gas Production	NASDAQ	USD
TREE	LendingTree, Inc.	123.4	$1.45B	NA	Finance	Finance: Consumer Services	NASDAQ	USD
TRHC	Tabula Rasa HealthCare, Inc.	14.74	$237.33M	2016	Miscellaneous	Business Services	NASDAQ	USD
TRIB	Trinity Biotech plc	6.32	$151.43M	1992	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	NASDAQ	USD
TRIL	Trillium Therapeutics Inc.	5.9	$46.29M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
TRIP	TripAdvisor, Inc.	42.62	$6.14B	NA	Technology	Computer Software: Programming, Data Processing	NASDAQ	USD
TRMB	Trimble Inc.	31.4	$7.87B	1990	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
TRMK	Trustmark Corporation	33.73	$2.28B	NA	Finance	Major Banks	NASDAQ	USD
TRNC	tronc, Inc.	14.61	$532.22M	NA	Consumer Services	Newspapers/Magazines	NASDAQ	USD
TRNS	Transcat, Inc.	11.7002	$82.14M	NA	Capital Goods	Electrical Products	NASDAQ	USD
TROV	TrovaGene, Inc.	2	$61.23M	NA	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
TROVU	TrovaGene, Inc.	5.22	NA	NA	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
TROVW	TrovaGene, Inc.	0.235	NA	NA	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
TROW	T. Rowe Price Group, Inc.	71.95	$17.51B	1986	Finance	Investment Bankers/Brokers/Service	NASDAQ	USD
TRS	TriMas Corporation	22.8	$1.04B	2007	Capital Goods	Industrial Specialties	NASDAQ	USD
TRST	TrustCo Bank Corp NY	8.4	$803.92M	NA	Finance	Major Banks	NASDAQ	USD
TRUE	TrueCar, Inc.	14.28	$1.22B	2014	Technology	Computer Software: Programming, Data Processing	NASDAQ	USD
TRUP	Trupanion, Inc.	16.27	$480.13M	NA	Health Care	Medical Specialities	NASDAQ	USD
TRVG	trivago N.V.	12.85	$3.02B	2016	NA	NA	NASDAQ	USD
TRVN	Trevena, Inc.	3.99	$222.64M	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
TSBK	Timberland Bancorp, Inc.	21.16	$155.43M	NA	Finance	Banks	NASDAQ	USD
TSC	TriState Capital Holdings, Inc.	23.6	$675.88M	2013	Finance	Major Banks	NASDAQ	USD
TSCO	Tractor Supply Company	71.17	$9.34B	1994	Consumer Services	RETAIL: Building Materials	NASDAQ	USD
TSEM	Tower Semiconductor Ltd.	23.09	$1.99B	1994	Technology	Semiconductors	NASDAQ	USD
TSLA	Tesla, Inc. 	257	$41.4B	2010	Capital Goods	Auto Manufacturing	NASDAQ	USD
TSRI	TSR, Inc.	5.5	$10.79M	NA	Technology	EDP Services	NASDAQ	USD
TSRO	TESARO, Inc.	186.9	$9.98B	2012	Health Care	Major Pharmaceuticals	NASDAQ	USD
TST	TheStreet, Inc.	0.8	$28.2M	NA	Consumer Services	Newspapers/Magazines	NASDAQ	USD
TTD	The Trade Desk, Inc.	37.32	$1.46B	2016	Technology	Computer Software: Programming, Data Processing	NASDAQ	USD
TTEC	TeleTech Holdings, Inc.	30.7	$1.43B	1996	Technology	Professional Services	NASDAQ	USD
TTEK	Tetra Tech, Inc.	40.9	$2.34B	1991	Consumer Services	Military/Government/Technical	NASDAQ	USD
TTGT	TechTarget, Inc.	9.13	$251.03M	2007	Miscellaneous	Business Services	NASDAQ	USD
TTMI	TTM Technologies, Inc.	16.52	$1.66B	2000	Technology	Electrical Products	NASDAQ	USD
TTNP	Titan Pharmaceuticals, Inc.	3.75	$79.5M	NA	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
TTOO	T2 Biosystems, Inc.	5.55	$168.89M	2014	Health Care	Medical/Dental Instruments	NASDAQ	USD
TTPH	Tetraphase Pharmaceuticals, Inc.	5.33	$196.9M	2013	Health Care	Major Pharmaceuticals	NASDAQ	USD
TTS	Tile Shop Hldgs, Inc.	17.6	$908.29M	NA	Consumer Services	Home Furnishings	NASDAQ	USD
TTWO	Take-Two Interactive Software, Inc.	57.56	$5.84B	1997	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
TUES	Tuesday Morning Corp.	4	$180.25M	1999	Consumer Services	Department/Specialty Retail Stores	NASDAQ	USD
TUSA	First Trust Total US Market AlphaDEX ETF	29.24	$8.77M	NA	NA	NA	NASDAQ	USD
TUSK	Mammoth Energy Services, Inc.	21.74	$815.25M	2016	Energy	Oilfield Services/Equipment	NASDAQ	USD
TUTI	Tuttle Tactical Management Multi-Strategy Income ETF	22.78	$20.5M	NA	NA	NA	NASDAQ	USD
TUTT	Tuttle Tactical Management U.S. Core ETF	22.2	$59.94M	NA	NA	NA	NASDAQ	USD
TVIA	TerraVia Holdings, Inc.	0.94	$84.79M	2011	Basic Industries	Major Chemicals	NASDAQ	USD
TVIX	VelocityShares Daily 2x VIX Short Term ETN	4.67	$195.72M	NA	Finance	Investment Bankers/Brokers/Service	NASDAQ	USD
TVIZ	VelocityShares Daily 2x VIX Medium Term ETN	5.44	$1.85M	NA	Finance	Investment Bankers/Brokers/Service	NASDAQ	USD
TVTY	Tivity Health, Inc.	29.6	$1.15B	NA	Health Care	Hospital/Nursing Management	NASDAQ	USD
TWIN	Twin Disc, Incorporated	20.03	$230.73M	NA	Technology	Industrial Machinery/Components	NASDAQ	USD
TWMC	Trans World Entertainment Corp.	2.65	$95.71M	NA	Consumer Services	Consumer Electronics/Video Chains	NASDAQ	USD
TWNK	Hostess Brands, Inc.	15.57	$2.17B	2015	Consumer Non-Durables	Packaged Foods	NASDAQ	USD
TWNKW	Hostess Brands, Inc.	2.72	NA	2015	Consumer Non-Durables	Packaged Foods	NASDAQ	USD
TWOU	2U, Inc.	36.52	$1.72B	2014	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
TXN	Texas Instruments Incorporated	77.24	$76.93B	NA	Technology	Semiconductors	NASDAQ	USD
TXRH	Texas Roadhouse, Inc.	42.22	$2.98B	2004	Consumer Services	Restaurants	NASDAQ	USD
TYHT	Shineco, Inc.	3.98	$83.72M	2016	Consumer Non-Durables	Farming/Seeds/Milling	NASDAQ	USD
TYPE	Monotype Imaging Holdings Inc.	20.65	$859.59M	2007	Technology	EDP Services	NASDAQ	USD
TZOO	Travelzoo Inc.	9.4	$129.96M	NA	Technology	EDP Services	NASDAQ	USD
UAE	iShares MSCI UAE Capped ETF	17.33	$44.19M	NA	NA	NA	NASDAQ	USD
UBCP	United Bancorp, Inc.	12.675	$68.77M	NA	Finance	Major Banks	NASDAQ	USD
UBFO	United Security Bancshares	7.75	$129.47M	NA	Finance	Major Banks	NASDAQ	USD
UBIO	Proshares UltraPro Nasdaq Biotechnology	26.84	$40.26M	NA	NA	NA	NASDAQ	USD
UBND	WisdomTree Western Asset Unconstrained Bond Fund	50.1	$5.01M	NA	NA	NA	NASDAQ	USD
UBNK	United Financial Bancorp, Inc. 	18.3	$924.37M	NA	Finance	Banks	NASDAQ	USD
UBNT	Ubiquiti Networks, Inc.	49.59	$4.08B	2011	Technology	Radio And Television Broadcasting And Communications Equipment	NASDAQ	USD
UBOH	United Bancshares, Inc.	22.85	$74.64M	NA	Finance	Major Banks	NASDAQ	USD
UBSH	Union Bankshares Corporation	36.97	$1.61B	NA	Finance	Major Banks	NASDAQ	USD
UBSI	United Bankshares, Inc.	45.25	$3.67B	NA	Finance	Major Banks	NASDAQ	USD
UCBA	United Community Bancorp	17.5	$73.37M	NA	Finance	Savings Institutions	NASDAQ	USD
UCBI	United Community Banks, Inc.	29.32	$2.12B	NA	Finance	Major Banks	NASDAQ	USD
UCFC	United Community Financial Corp.	8.75	$407.59M	NA	Finance	Banks	NASDAQ	USD
UCTT	Ultra Clean Holdings, Inc.	14.67	$482.97M	2004	Technology	Semiconductors	NASDAQ	USD
UDBI	Legg Mason US Diversified Core ETF	28.6399	NA	NA	NA	NA	NASDAQ	USD
UEIC	Universal Electronics Inc.	70.35	$1.02B	1993	Consumer Non-Durables	Consumer Electronics/Appliances	NASDAQ	USD
UEPS	Net 1 UEPS Technologies, Inc.	13.16	$691.29M	2005	Finance	Investment Bankers/Brokers/Service	NASDAQ	USD
UFCS	United Fire Group, Inc	42.43	$1.08B	NA	Finance	Property-Casualty Insurers	NASDAQ	USD
UFPI	Universal Forest Products, Inc.	95.5	$1.94B	1993	Basic Industries	Forest Products	NASDAQ	USD
UFPT	UFP Technologies, Inc.	23.85	$172.39M	1993	Capital Goods	Containers/Packaging	NASDAQ	USD
UG	United-Guardian, Inc.	14.85	$68.23M	NA	Consumer Non-Durables	Package Goods/Cosmetics	NASDAQ	USD
UGLD	VelocityShares 3x Long Gold ETN linked to the S&P GSCI Gold In	10.74	$102.47M	NA	Finance	Investment Bankers/Brokers/Service	NASDAQ	USD
UHAL	Amerco	384.19	$7.53B	NA	Consumer Services	Rental/Leasing Companies	NASDAQ	USD
UIHC	United Insurance Holdings Corp.	16.11	$348.73M	NA	Finance	Property-Casualty Insurers	NASDAQ	USD
