Symbol	Name	LastSale	MarketCap	IPOyear	Sector	Industry	Exchange	Currency
SYK	Stryker Corporation	129.27	$48.2B	NA	Health Care	Medical/Dental Instruments	NYSE	USD
SYT	Syngenta AG	85.27	$39.32B	NA	Basic Industries	Agricultural Chemicals	NYSE	USD
SYX	Systemax Inc.	7.95	$293.47M	NA	Consumer Services	Catalog/Specialty Distribution	NYSE	USD
SYY	Sysco Corporation	53.2	$28.74B	NA	Consumer Non-Durables	Food Distributors	NYSE	USD
SZC	Cushing Renaissance Fund (The)	18.54	$112.24M	2012	NA	NA	NYSE	USD
T	AT&T Inc.	42.36	$260.16B	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
TAC	TransAlta Corporation	5.45	$1.57B	NA	Public Utilities	Electric Utilities: Central	NYSE	USD
TAHO	Tahoe Resources, Inc.	8.4	$2.62B	NA	Basic Industries	Precious Metals	NYSE	USD
TAL	TAL Education Group	85.25	$6.9B	NA	Consumer Services	Other Consumer Services	NYSE	USD
TAP	Molson Coors Brewing  Company	101.02	$16.44B	NA	Consumer Non-Durables	Beverages (Production/Distribution)	NYSE	USD
TAP.A	Molson Coors Brewing  Company	NA	NA	NA	NA	NA	NYSE	USD
TARO	Taro Pharmaceutical Industries Ltd.	116.58	$4.78B	NA	Health Care	Major Pharmaceuticals	NYSE	USD
TBI	TrueBlue, Inc.	25.25	$1.07B	NA	Technology	Professional Services	NYSE	USD
TCAP	Triangle Capital Corporation	20.11	$811.66M	2007	NA	NA	NYSE	USD
TCB	TCF Financial Corporation	17.51	$2.99B	NA	Finance	Major Banks	NYSE	USD
TCB-PB	TCF Financial Corporation	25.559	NA	NA	NA	NA	NYSE	USD
TCB-PC	TCF Financial Corporation	25.26	NA	NA	NA	NA	NYSE	USD
TCB.WS	TCF Financial Corporation	NA	NA	NA	NA	NA	NYSE	USD
TCCA	Triangle Capital Corporation	25.97	NA	NA	NA	NA	NYSE	USD
TCCB	Triangle Capital Corporation	26.32	NA	2015	NA	NA	NYSE	USD
TCI	Transcontinental Realty Investors, Inc.	20.2704	$176.71M	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
TCO	Taubman Centers, Inc.	70	$4.23B	1992	Consumer Services	Real Estate Investment Trusts	NYSE	USD
TCO-PJ	Taubman Centers, Inc.	25.54	NA	NA	NA	NA	NYSE	USD
TCO-PK	Taubman Centers, Inc.	25.063	NA	NA	NA	NA	NYSE	USD
TCP	TC PipeLines, LP	61.75	$4.26B	NA	Public Utilities	Natural Gas Distribution	NYSE	USD
TCRX	THL Credit, Inc.	25.8	NA	2014	NA	NA	NYSE	USD
TCRZ	THL Credit, Inc.	25.69	NA	2015	NA	NA	NYSE	USD
TCS	Container Store (The)	4.3	$208.96M	2013	Consumer Services	Home Furnishings	NYSE	USD
TD	Toronto Dominion Bank (The)	52.84	$98.18B	NA	Finance	Commercial Banks	NYSE	USD
TDA	Telephone and Data Systems, Inc.	24.6	NA	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
TDC	Teradata Corporation	31.28	$4.06B	NA	Technology	Computer Manufacturing	NYSE	USD
TDE	Telephone and Data Systems, Inc.	25.51	NA	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
TDF	Templeton Dragon Fund, Inc.	18.13	$627.74M	NA	NA	NA	NYSE	USD
TDG	Transdigm Group Incorporated	250.99	$13.26B	2006	Capital Goods	Military/Government/Technical	NYSE	USD
TDI	Telephone and Data Systems, Inc.	25.4	NA	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
TDJ	Telephone and Data Systems, Inc.	25.51	NA	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
TDOC	Teladoc, Inc.	21.15	$1.14B	2015	Health Care	Medical/Nursing Services	NYSE	USD
TDS	Telephone and Data Systems, Inc.	29.86	$3.28B	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
TDW	Tidewater Inc.	1.34	$63.07M	NA	Consumer Services	Marine Transportation	NYSE	USD
TDY	Teledyne Technologies Incorporated	131.8	$4.61B	NA	Capital Goods	Industrial Machinery/Components	NYSE	USD
TECK	Teck Resources Ltd	20.72	$11.76B	NA	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	NYSE	USD
TEF	Telefonica SA	10.15	$50.5B	1988	Public Utilities	Telecommunications Equipment	NYSE	USD
TEGP	Tallgrass Energy GP, LP	28.33	$4.45B	2015	Public Utilities	Natural Gas Distribution	NYSE	USD
TEI	Templeton Emerging Markets Income Fund, Inc.	11.73	$563.02M	1993	NA	NA	NYSE	USD
TEL	TE Connectivity Ltd.	74.3	$26.4B	NA	Consumer Non-Durables	Electronic Components	NYSE	USD
TEN	Tenneco Inc.	65.22	$3.59B	NA	Capital Goods	Auto Parts:O.E.M.	NYSE	USD
TEO	Telecom Argentina Stet - France Telecom S.A.	22.24	$4.24B	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
TEP	Tallgrass Energy Partners, LP	53.76	$3.88B	2013	Public Utilities	Natural Gas Distribution	NYSE	USD
TER	Teradyne, Inc.	28.94	$5.82B	NA	Capital Goods	Electrical Products	NYSE	USD
TEVA	Teva Pharmaceutical Industries Limited	35.38	$35.91B	NA	Health Care	Major Pharmaceuticals	NYSE	USD
TEX	Terex Corporation	30.35	$3.21B	NA	Capital Goods	Construction/Ag Equipment/Trucks	NYSE	USD
TFX	Teleflex Incorporated	189.79	$8.36B	NA	Health Care	Medical/Dental Instruments	NYSE	USD
TG	Tredegar Corporation	19.15	$630.45M	NA	Capital Goods	Metal Fabrications	NYSE	USD
TGH	Textainer Group Holdings Limited	15.1	$854.52M	2007	Technology	Diversified Commercial Services	NYSE	USD
TGI	Triumph Group, Inc.	26.8	$1.33B	1996	Capital Goods	Aerospace	NYSE	USD
TGNA	TEGNA Inc.	24.8	$5.32B	NA	Consumer Services	Broadcasting	NYSE	USD
TGP	Teekay LNG Partners L.P.	19.15	$1.52B	2005	Consumer Services	Marine Transportation	NYSE	USD
TGP-PA	Teekay LNG Partners L.P.	25.21	NA	NA	NA	NA	NYSE	USD
TGS	Transportadora De Gas Sa Ord B	11.99	$1.91B	NA	Public Utilities	Natural Gas Distribution	NYSE	USD
TGT	Target Corporation	66.51	$37.36B	NA	Consumer Services	Department/Specialty Retail Stores	NYSE	USD
THC	Tenet Healthcare Corporation	21.99	$2.19B	NA	Health Care	Hospital/Nursing Management	NYSE	USD
THG	The Hanover Insurance Group, Inc.	91.19	$3.87B	NA	Finance	Property-Casualty Insurers	NYSE	USD
THGA	The Hanover Insurance Group, Inc.	25.3	NA	NA	Finance	Property-Casualty Insurers	NYSE	USD
THO	Thor Industries, Inc.	111.45	$5.86B	NA	Consumer Non-Durables	Homebuilding	NYSE	USD
THQ	Tekla Healthcare Opportunies Fund	17.33	$754.13M	2014	NA	NA	NYSE	USD
THR	Thermon Group Holdings, Inc.	20.22	$653.96M	2011	Energy	Industrial Machinery/Components	NYSE	USD
THS	Treehouse Foods, Inc.	84.95	$4.83B	NA	Consumer Non-Durables	Packaged Foods	NYSE	USD
THW	Tekla World Healthcare Fund	14.42	$444.93M	2015	NA	NA	NYSE	USD
TI	Telecom Italia S.P.A.	7.96	$16.9B	NA	Consumer Services	Telecommunications Equipment	NYSE	USD
TI.A	Telecom Italia S.P.A.	NA	NA	NA	NA	NA	NYSE	USD
TIER	TIER REIT, Inc.	18.33	$876.52M	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
TIF	Tiffany & Co.	91.73	$11.42B	1987	Consumer Services	Consumer Specialties	NYSE	USD
TIME	Time Inc.	18.3	$1.81B	2014	Consumer Services	Newspapers/Magazines	NYSE	USD
TISI	Team, Inc.	33.95	$1B	NA	Consumer Services	Other Consumer Services	NYSE	USD
TJX	TJX Companies, Inc. (The)	78.25	$51.01B	NA	Consumer Services	Clothing/Shoe/Accessory Stores	NYSE	USD
TK	Teekay Corporation	9.92	$849.6M	NA	Transportation	Marine Transportation	NYSE	USD
TKC	Turkcell Iletisim Hizmetleri AS	8.32	$7.32B	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
TKF	Turkish Investment Fund, Inc. (The)	7.47	$33.34M	1989	NA	NA	NYSE	USD
TKR	Timken Company (The)	43.05	$3.34B	NA	Capital Goods	Metal Fabrications	NYSE	USD
TLI	Western Asset Corporate Loan Fund Inc	12.07	$119.93M	1998	NA	NA	NYSE	USD
TLK	PT Telekomunikasi Indonesia, Tbk	29.1	$57.65B	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
TLLP	Tesoro Logistics LP	55.65	$5.73B	2011	Energy	Natural Gas Distribution	NYSE	USD
TLP	TransMontaigne Partners L.P.	46.13	$744.41M	2005	Energy	Natural Gas Distribution	NYSE	USD
TLRD	Tailored Brands, Inc.	23.12	$1.13B	NA	Consumer Services	Clothing/Shoe/Accessory Stores	NYSE	USD
TLYS	Tilly&#39;s, Inc.	11.06	$315.78M	2012	Consumer Services	Clothing/Shoe/Accessory Stores	NYSE	USD
TM	Toyota Motor Corp Ltd Ord	113.77	$169.99B	NA	Capital Goods	Auto Manufacturing	NYSE	USD
TMHC	Taylor Morrison Home Corporation	19.84	$2.37B	2013	Capital Goods	Homebuilding	NYSE	USD
TMK	Torchmark Corporation	77.55	$9.12B	NA	Finance	Life Insurance	NYSE	USD
TMK-PB	Torchmark Corporation	25.53	NA	NA	NA	NA	NYSE	USD
TMK-PC	Torchmark Corporation	26.23	NA	NA	NA	NA	NYSE	USD
TMO	Thermo Fisher Scientific Inc	158.98	$62.8B	NA	Capital Goods	Industrial Machinery/Components	NYSE	USD
TMST	Timken Steel Corporation	19.87	$878.68M	2014	Basic Industries	Steel/Iron Ore	NYSE	USD
TNC	Tennant Company	74.95	$1.32B	NA	Technology	Industrial Machinery/Components	NYSE	USD
TNET	TriNet Group, Inc.	26.58	$2.3B	2014	Miscellaneous	Business Services	NYSE	USD
TNH	Terra Nitrogen Company, L.P.	101.88	$1.9B	NA	Basic Industries	Agricultural Chemicals	NYSE	USD
TNK	Teekay Tankers Ltd.	2.35	$367.31M	2007	Consumer Services	Marine Transportation	NYSE	USD
TNP	Tsakos Energy Navigation Ltd	4.66	$387.81M	2002	Transportation	Marine Transportation	NYSE	USD
TNP-PB	Tsakos Energy Navigation Ltd	25.554	NA	NA	NA	NA	NYSE	USD
TNP-PC	Tsakos Energy Navigation Ltd	25.7278	NA	NA	NA	NA	NYSE	USD
TNP-PD	Tsakos Energy Navigation Ltd	24.58	NA	NA	NA	NA	NYSE	USD
TOL	Toll Brothers Inc.	33.74	$5.48B	NA	Capital Goods	Homebuilding	NYSE	USD
TOO	Teekay Offshore Partners L.P.	5.19	$753.41M	2006	Consumer Services	Marine Transportation	NYSE	USD
TOO-PA	Teekay Offshore Partners L.P.	20.3	NA	NA	NA	NA	NYSE	USD
TOO-PB	Teekay Offshore Partners L.P.	22.36	NA	NA	NA	NA	NYSE	USD
TOT	Total S.A.	50.26	$123.32B	NA	Energy	Oil & Gas Production	NYSE	USD
TOWR	Tower International, Inc.	28.05	$570.51M	2010	Capital Goods	Auto Parts:O.E.M.	NYSE	USD
TPB	Turning Point Brands, Inc.	13.16	$241.38M	2016	Consumer Non-Durables	Tobacco	NYSE	USD
TPC	Tutor Perini Corporation	30	$1.48B	NA	Basic Industries	General Bldg Contractors - Nonresidential Bldgs	NYSE	USD
TPH	TRI Pointe Group, Inc.	12.21	$1.95B	2013	Capital Goods	Homebuilding	NYSE	USD
TPL	Texas Pacific Land Trust	298	$2.36B	NA	Energy	Oil & Gas Production	NYSE	USD
TPRE	Third Point Reinsurance Ltd.	12.25	$1.3B	2013	Finance	Property-Casualty Insurers	NYSE	USD
TPVG	TriplePoint Venture Growth BDC Corp.	13.26	$211.6M	2014	NA	NA	NYSE	USD
TPVZ	TriplePoint Venture Growth BDC Corp.	25.76	NA	2015	NA	NA	NYSE	USD
TPX	Tempur Sealy International, Inc.	45.95	$2.5B	2003	Consumer Durables	Home Furnishings	NYSE	USD
TPZ	Tortoise Power and Energy Infrastructure Fund, Inc	22.41	$155.78M	2009	NA	NA	NYSE	USD
TR	Tootsie Roll Industries, Inc.	38.45	$1.47B	NA	Consumer Non-Durables	Specialty Foods	NYSE	USD
TRC	Tejon Ranch Co	23.87	$496.25M	NA	Finance	Real Estate	NYSE	USD
TRCO	Tribune Media Company	34.45	$3.01B	2014	Consumer Services	Broadcasting	NYSE	USD
TREC	Trecora Resources	12.25	$300.21M	NA	Energy	Integrated oil Companies	NYSE	USD
TREX	Trex Company, Inc.	66.3	$1.95B	NA	Basic Industries	Forest Products	NYSE	USD
TRGP	Targa Resources, Inc.	56.38	$10.93B	2010	Public Utilities	Natural Gas Distribution	NYSE	USD
TRI	Thomson Reuters Corp	42.7	$31.06B	NA	Consumer Services	Publishing	NYSE	USD
TRK	Speedway Motorsports, Inc.	21.81	$895.92M	1995	Consumer Services	Services-Misc. Amusement & Recreation	NYSE	USD
TRMR	Tremor Video, Inc.	2.14	$111.19M	2013	Technology	Advertising	NYSE	USD
TRN	Trinity Industries, Inc.	27.35	$4.16B	NA	Capital Goods	Railroads	NYSE	USD
TRNO	Terreno Realty Corporation	28.03	$1.33B	2010	Finance	Real Estate	NYSE	USD
TRNO-PA	Terreno Realty Corporation	25.581	NA	NA	NA	NA	NYSE	USD
TROX	Tronox Limited	17.4	$2.04B	NA	Basic Industries	Major Chemicals	NYSE	USD
TRP	TransCanada Corporation	46.28	$39.97B	NA	Public Utilities	Natural Gas Distribution	NYSE	USD
TRQ	Turquoise Hill Resources Ltd.	3.41	$6.86B	NA	Basic Industries	Precious Metals	NYSE	USD
TRR	TRC Companies, Inc.	10.9	$344.38M	NA	Consumer Services	Military/Government/Technical	NYSE	USD
TRTN	Triton International Limited	25.47	$850.58M	2016	Technology	Diversified Commercial Services	NYSE	USD
TRU	TransUnion	36.33	$6.66B	2015	Finance	Finance: Consumer Services	NYSE	USD
TRV	The Travelers Companies, Inc.	122.27	$34.2B	NA	Finance	Property-Casualty Insurers	NYSE	USD
TS	Tenaris S.A.	32.98	$19.47B	NA	Basic Industries	Steel/Iron Ore	NYSE	USD
TSE	Trinseo S.A.	70.25	$3.14B	2014	Basic Industries	Major Chemicals	NYSE	USD
TSI	TCW Strategic Income Fund, Inc.	5.51	$262.76M	NA	NA	NA	NYSE	USD
TSL	Trina Solar Limited	10.49	$971.19M	2006	Technology	Semiconductors	NYSE	USD
TSLF	THL Credit Senior Loan Fund	18.08	$134.14M	2013	NA	NA	NYSE	USD
TSLX	TPG Specialty Lending, Inc.	19.49	$1.16B	2014	NA	NA	NYSE	USD
TSM	Taiwan Semiconductor Manufacturing Company Ltd.	31.92	$165.54B	1997	Technology	Semiconductors	NYSE	USD
TSN	Tyson Foods, Inc.	62.68	$22.37B	NA	Consumer Non-Durables	Meat/Poultry/Fish	NYSE	USD
TSNU	Tyson Foods, Inc.	68.07	NA	NA	Consumer Non-Durables	Meat/Poultry/Fish	NYSE	USD
TSO	Tesoro Corporation	87.95	$10.29B	NA	Energy	Integrated oil Companies	NYSE	USD
TSQ	Townsquare Media, Inc.	11.04	$203.08M	2014	Consumer Services	Broadcasting	NYSE	USD
TSS	Total System Services, Inc.	55.18	$10.14B	NA	Miscellaneous	Business Services	NYSE	USD
TSU	TIM Participacoes S.A.	15.71	$7.61B	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
TTC	Toro Company (The)	60.08	$6.5B	NA	Capital Goods	Tools/Hardware	NYSE	USD
TTF	Thai Fund, Inc. (The)	7.85	$94.76M	1988	NA	NA	NYSE	USD
TTI	Tetra Technologies, Inc.	4.45	$511.73M	NA	Energy	Oil & Gas Production	NYSE	USD
TTM	Tata Motors Ltd	34.32	$23.31B	NA	Capital Goods	Auto Manufacturing	NYSE	USD
TTP	Tortoise Pipeline & Energy Fund, Inc.	21.1606	$211.95M	2011	NA	NA	NYSE	USD
TU	TELUS Corporation	33.17	$19.58B	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
TUP	Tupperware Brands Corporation	60.22	$3.04B	NA	Consumer Non-Durables	Plastic Products	NYSE	USD
TV	Grupo Televisa S.A.	26.44	$15.43B	1993	Consumer Services	Broadcasting	NYSE	USD
TVC	Tennessee Valley Authority	25.68	NA	NA	Public Utilities	Electric Utilities: Central	NYSE	USD
TVE	Tennessee Valley Authority	25.25	NA	NA	Public Utilities	Electric Utilities: Central	NYSE	USD
TVPT	Travelport Worldwide Limited	12.94	$1.61B	2014	Consumer Services	Transportation Services	NYSE	USD
TWI	Titan International, Inc.	13.21	$786.24M	NA	Basic Industries	Steel/Iron Ore	NYSE	USD
TWLO	Twilio Inc.	32.26	$2.81B	2016	Technology	Computer Software: Prepackaged Software	NYSE	USD
TWN	Taiwan Fund, Inc. (The)	17.4	$143.1M	1986	NA	NA	NYSE	USD
TWO	Two Harbors Investments Corp	9.3	$3.23B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
TWTR	Twitter, Inc.	15.98	$11.42B	2013	Technology	Computer Software: Programming, Data Processing	NYSE	USD
TWX	Time Warner Inc.	97.28	$75.08B	NA	Consumer Services	Television Services	NYSE	USD
TX	Ternium S.A.	25.62	$5.03B	NA	Basic Industries	Steel/Iron Ore	NYSE	USD
TXT	Textron Inc.	47.17	$12.75B	NA	Capital Goods	Aerospace	NYSE	USD
TY	Tri Continental Corporation	23.32	$1.35B	NA	NA	NA	NYSE	USD
TY-P	Tri Continental Corporation	50.0001	NA	NA	NA	NA	NYSE	USD
TYG	Tortoise Energy Infrastructure Corporation	34.57	$1.69B	2004	NA	NA	NYSE	USD
TYL	Tyler Technologies, Inc.	156.48	$5.73B	NA	Technology	Computer Software: Prepackaged Software	NYSE	USD
UA	Under Armour, Inc.	19.83	$8.69B	2016	Consumer Non-Durables	Apparel	NYSE	USD
UAA	Under Armour, Inc.	21.81	$9.56B	NA	Consumer Non-Durables	Apparel	NYSE	USD
UAL	United Continental Holdings, Inc.	75.08	$23.82B	NA	Transportation	Air Freight/Delivery Services	NYSE	USD
UAM	Universal American Corp.	9.95	$619.29M	NA	Health Care	Medical Specialities	NYSE	USD
UAN	CVR Partners, LP	5.32	$602.67M	2011	Basic Industries	Agricultural Chemicals	NYSE	USD
UBA	Urstadt Biddle Properties Inc.	22.28	$877.59M	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
UBP	Urstadt Biddle Properties Inc.	17.87	$703.88M	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
UBP-PF	Urstadt Biddle Properties Inc.	25.5	NA	NA	NA	NA	NYSE	USD
UBP-PG	Urstadt Biddle Properties Inc.	26.49	NA	NA	NA	NA	NYSE	USD
UBS	UBS AG	15.32	$56.78B	2014	Finance	Major Banks	NYSE	USD
UCP	UCP, Inc.	11.35	$89.79M	2013	Capital Goods	Homebuilding	NYSE	USD
UDR	United Dominion Realty Trust, Inc.	36.2	$9.68B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
UE	Urban Edge Properties	28.42	$2.83B	2015	Finance	Real Estate	NYSE	USD
UFI	Unifi, Inc.	27.99	$509.42M	NA	Consumer Non-Durables	Textiles	NYSE	USD
UFS	Domtar Corporation	38.73	$2.52B	NA	Basic Industries	Paper	NYSE	USD
UGI	UGI Corporation	48.17	$8.33B	NA	Public Utilities	Natural Gas Distribution	NYSE	USD
UGP	Ultrapar Participacoes S.A.	21	$11.68B	NA	Public Utilities	Oil/Gas Transmission	NYSE	USD
UHS	Universal Health Services, Inc.	125.98	$12.21B	NA	Health Care	Hospital/Nursing Management	NYSE	USD
UHT	Universal Health Realty Income Trust	64.45	$876.4M	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
UIS	Unisys Corporation	14.15	$708.83M	NA	Technology	EDP Services	NYSE	USD
UL	Unilever PLC	47.12	$142.53B	NA	Basic Industries	Package Goods/Cosmetics	NYSE	USD
UMC	United Microelectronics Corporation	2.04	$4.99B	NA	Technology	Semiconductors	NYSE	USD
UMH	UMH Properties, Inc.	14.64	$434.25M	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
UMH-PA	UMH Properties, Inc.	25.9563	NA	NA	NA	NA	NYSE	USD
UMH-PB	UMH Properties, Inc.	26.75	NA	NA	NA	NA	NYSE	USD
UN	Unilever NV	46.91	$141.9B	NA	Basic Industries	Package Goods/Cosmetics	NYSE	USD
UNF	Unifirst Corporation	132.2	$2.68B	NA	Consumer Services	Other Consumer Services	NYSE	USD
UNH	UnitedHealth Group Incorporated	163.06	$155.23B	NA	Health Care	Medical Specialities	NYSE	USD
UNM	Unum Group	48.48	$11.14B	NA	Finance	Accident &Health Insurance	NYSE	USD
UNP	Union Pacific Corporation	107.74	$87.68B	NA	Transportation	Railroads	NYSE	USD
UNT	Unit Corporation	26.09	$1.34B	NA	Energy	Oil & Gas Production	NYSE	USD
UNVR	Univar Inc.	31.98	$4.47B	2015	Consumer Durables	Specialty Chemicals	NYSE	USD
UPS	United Parcel Service, Inc.	106.18	$92.38B	1999	Transportation	Trucking Freight/Courier Services	NYSE	USD
URI	United Rentals, Inc.	124.15	$10.47B	1997	Technology	Diversified Commercial Services	NYSE	USD
USA	Liberty All-Star Equity Fund	5.45	$1.02B	1986	NA	NA	NYSE	USD
USAC	USA Compression Partners, LP	17.45	$1.06B	2013	Public Utilities	Natural Gas Distribution	NYSE	USD
USB	U.S. Bancorp	55.1	$93.5B	NA	Finance	Major Banks	NYSE	USD
USB-PA	U.S. Bancorp	875	NA	NA	Finance	Major Banks	NYSE	USD
USB-PH	U.S. Bancorp	23.8	NA	NA	NA	NA	NYSE	USD
USB-PM	U.S. Bancorp	29.2654	NA	NA	NA	NA	NYSE	USD
USB-PN	U.S. Bancorp	25.35	NA	NA	NA	NA	NYSE	USD
USB-PO	U.S. Bancorp	25.5	NA	NA	NA	NA	NYSE	USD
USDP	USD Partners LP	12.8	$290.5M	2014	Transportation	Railroads	NYSE	USD
USFD	US Foods Holding Corp.	27.83	$7.29B	2016	Consumer Non-Durables	Food Distributors	NYSE	USD
USG	USG Corporation	32.98	$4.82B	NA	Capital Goods	Building Materials	NYSE	USD
USM	United States Cellular Corporation	40.9	$3.47B	1988	Public Utilities	Telecommunications Equipment	NYSE	USD
USNA	USANA Health Sciences, Inc.	58.95	$359.4M	NA	Consumer Durables	Specialty Chemicals	NYSE	USD
USPH	U.S. Physical Therapy, Inc.	75	$939.14M	1992	Health Care	Medical/Nursing Services	NYSE	USD
UTF	Cohen & Steers Infrastructure Fund, Inc	20.85	$1.78B	2004	NA	NA	NYSE	USD
UTI	Universal Technical Institute Inc	3.43	$84.66M	2003	Consumer Services	Other Consumer Services	NYSE	USD
UTL	UNITIL Corporation	44.43	$624.97M	NA	Public Utilities	Power Generation	NYSE	USD
UTX	United Technologies Corporation	112.46	$90.63B	NA	Capital Goods	Aerospace	NYSE	USD
UVE	UNIVERSAL INSURANCE HOLDINGS INC	27.15	$951.66M	NA	Finance	Property-Casualty Insurers	NYSE	USD
UVV	Universal Corporation	69.15	$1.75B	NA	Consumer Services	Farming/Seeds/Milling	NYSE	USD
UZA	United States Cellular Corporation	25.63	NA	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
UZB	United States Cellular Corporation	26.15	NA	2014	Public Utilities	Telecommunications Equipment	NYSE	USD
UZC	United States Cellular Corporation	26.28	NA	2015	Public Utilities	Telecommunications Equipment	NYSE	USD
V	Visa Inc.	88.43	$205.22B	NA	Miscellaneous	Business Services	NYSE	USD
VAC	Marriot Vacations Worldwide Corporation	98.9	$2.67B	NA	Finance	Real Estate	NYSE	USD
VAL	Valspar Corporation (The)	111.45	$8.85B	NA	Basic Industries	Paints/Coatings	NYSE	USD
VALE	VALE S.A.	10.52	$54.21B	NA	Basic Industries	Precious Metals	NYSE	USD
VALE.P	VALE S.A.	NA	NA	NA	NA	NA	NYSE	USD
VAR	Varian Medical Systems, Inc.	84.72	$7.92B	NA	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NYSE	USD
VBF	Invesco Bond Fund	18.92	$215.25M	NA	NA	NA	NYSE	USD
VC	Visteon Corporation	94.16	$3.2B	NA	Capital Goods	Auto Parts:O.E.M.	NYSE	USD
VCO	Vina Concha Y Toro	33.54	$1.25B	1994	Consumer Non-Durables	Beverages (Production/Distribution)	NYSE	USD
VCRA	Vocera Communications, Inc.	21.23	$580.71M	2012	Consumer Durables	Telecommunications Equipment	NYSE	USD
VCV	Invesco California Value Municipal Income Trust	12.36	$591.62M	NA	NA	NA	NYSE	USD
VEC	Vectrus, Inc.	23.37	$251.81M	2014	Consumer Services	Diversified Commercial Services	NYSE	USD
VEDL	Vedanta  Limited	15.35	$11.38B	2013	Capital Goods	Metal Fabrications	NYSE	USD
VEEV	Veeva Systems Inc.	44.21	$6.06B	2013	Technology	Computer Software: Prepackaged Software	NYSE	USD
VER	VEREIT Inc.	8.98	$8.75B	NA	Consumer Services	Real Estate Investment Trusts	NYSE	USD
VER-PF	VEREIT Inc.	25.93	NA	NA	NA	NA	NYSE	USD
VET	Vermilion Energy Inc.	39.34	$4.66B	NA	Energy	Oil & Gas Production	NYSE	USD
VFC	V.F. Corporation	53.06	$21.95B	NA	Consumer Non-Durables	Apparel	NYSE	USD
VG	Vonage Holdings Corp.	6.09	$1.33B	2006	Public Utilities	Telecommunications Equipment	NYSE	USD
VGI	Virtus Global Multi-Sector Income Fund	16.02	$180.31M	2012	NA	NA	NYSE	USD
VGM	Invesco Trust for Investment Grade Municipals	13.08	$709.27M	NA	NA	NA	NYSE	USD
VGR	Vector Group Ltd.	22.85	$2.96B	NA	Consumer Non-Durables	Farming/Seeds/Milling	NYSE	USD
VHI	Valhi, Inc.	3.28	$1.11B	NA	Basic Industries	Major Chemicals	NYSE	USD
VIPS	Vipshop Holdings Limited	13.04	$7.69B	2012	Consumer Services	Catalog/Specialty Distribution	NYSE	USD
VIV	Telefonica Brasil S.A.	14.73	$24.87B	NA	Public Utilities	Telecommunications Equipment	NYSE	USD
VJET	voxeljet AG	3.03	$56.36M	2013	Capital Goods	Industrial Machinery/Components	NYSE	USD
VKQ	Invesco Municipal Trust	12.65	$699.8M	NA	NA	NA	NYSE	USD
VLO	Valero Energy Corporation	66.72	$30.02B	NA	Energy	Integrated oil Companies	NYSE	USD
VLP	Valero Energy Partners LP	49.33	$3.32B	2013	Energy	Natural Gas Distribution	NYSE	USD
VLRS	Controladora Vuela Compania de Aviacion, S.A.B. de C.V.	11.73	$1.19B	2013	Transportation	Air Freight/Delivery Services	NYSE	USD
VLT	Invesco High Income Trust II	14.64	$118.85M	1989	NA	NA	NYSE	USD
VLY	Valley National Bancorp	12.45	$3.28B	NA	Finance	Major Banks	NYSE	USD
VLY-PA	Valley National Bancorp	27.65	NA	NA	Finance	Major Banks	NYSE	USD
VLY.WS	Valley National Bancorp	NA	NA	NA	NA	NA	NYSE	USD
VMC	Vulcan Materials Company	117.82	$15.59B	NA	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	NYSE	USD
